atr72TOflap
1	-0.19286965
0.97868083	-0.18348519
0.95739616	-0.17402885
0.93614311	-0.16449488
0.91492457	-0.15489478
0.89700669	-0.14671788
0.87911469	-0.1384806
0.86125143	-0.1301887
0.84341693	-0.12183354
0.82556806	-0.11339212
0.80775081	-0.1048932
0.78995656	-0.09634253
0.77218243	-0.08774299
0.75308	-0.07845053
0.73399768	-0.06911495
0.7149355	-0.05975061
0.69587906	-0.0503604
0.6787921	-0.04192186
0.66170801	-0.03347469
0.64462392	-0.02502178
0.6275427	-0.01657174
0.60848914	-0.00715853
0.58942696	0.00224031
0.57035902	0.0116104
0.55127383	0.02094885
0.5348309	0.028959
0.51837647	0.03694902
0.50190478	0.04492753
0.48542447	0.0529118
0.46630766	0.062164
0.44718222	0.07134433
0.42809703	0.08034927
0.40885371	0.08929384
0.33087413	0.12151842
0.24985552	0.13585675
0.15497299	0.11470433
0.06763482	0.07112582
0.03597377	0.05027817
0.00891006	0.01653839
0	-0.00577558
0.00412295	-0.02148536
0.00897044	-0.02314431
0.01458847	-0.02401548
0.02080165	-0.02482914
0.02681069	-0.02568881
0.0325926	-0.02662036
0.03840614	-0.02767553
0.04395516	-0.02878246
0.04948981	-0.02991814
0.06072298	-0.032132
0.07199066	-0.03423373
0.08342222	-0.03630383
0.09485378	-0.03835381
0.11760478	-0.04248826
0.14034714	-0.04668884
0.16297738	-0.05090955
0.18560474	-0.05513888
0.20614763	-0.05896857
0.22669339	-0.06278963
0.24726215	-0.06660495
0.26783378	-0.07041451
0.28626919	-0.07383018
0.30470747	-0.07723722
0.32314	-0.08063276
0.34157828	-0.08401393
0.36073822	-0.08750722
0.37990104	-0.09097752
0.3990696	-0.09442194
0.41824392	-0.09782898
0.43957172	-0.10157529
0.46090814	-0.10527272
0.48225319	-0.10892128
0.50360686	-0.11251808
0.52356322	-0.11582449
0.54352533	-0.11909065
0.56349606	-0.12231368
0.58347254	-0.12549359
0.605614	-0.12897251
0.62776409	-0.13241118
0.64991993	-0.13581247
0.67208152	-0.13917639
0.69425748	-0.14251155
0.7164392	-0.14582659
0.73861803	-0.14913013
0.76079975	-0.15243941
0.78225693	-0.15565382
0.80371123	-0.15889411
0.82515979	-0.16216602
0.84659971	-0.16548968
0.8701385	-0.16921011
0.89366003	-0.17304268
0.91715281	-0.17703337
0.94061396	-0.18121383
0.95548706	-0.18398546
0.97034292	-0.18685198
0.98517865	-0.18981337
1	-0.19286965
