atr72cruise1                        
                               
1.00000	0.07012448
0.990666667	0.07166805
0.981330567	0.07320194
0.971994467	0.07472476
0.962655602	0.0762379
0.95366805	0.07768465
0.944677732	0.07912172
0.935687414	0.08054772
0.926694329	0.08196404
0.919435685	0.0830982
0.912174274	0.08422545
0.904912863	0.08534163
0.897648686	0.08644537
0.888662517	0.08779391
0.879673582	0.0891231
0.870681881	0.0904343
0.861687414	0.09172891
0.853045643	0.09295712
0.844401107	0.09417289
0.83575657	0.09537759
0.827109267	0.09656985
0.819157676	0.09765837
0.811204703	0.09873997
0.803251729	0.09981466
0.795297372	0.1008852
0.788727524	0.10176625
0.782157676	0.10264454
0.775587828	0.10352282
0.769017981	0.10439834
0.761757953	0.10536515
0.754496542	0.10632918
0.747235131	0.10728907
0.739972337	0.10824343
0.733749654	0.10905533
0.727525588	0.1098603
0.721301521	0.11065975
0.715076072	0.11145228
0.705052559	0.11271231
0.695027663	0.11394882
0.684998617	0.11515768
0.674965422	0.11633472
0.664598893	0.11751314
0.654226833	0.11865284
0.643850622	0.1197538
0.633471646	0.12081604
0.624139696	0.12173721
0.614804979	0.12262932
0.605467497	0.12349239
0.596127248	0.12432918
0.587139696	0.12510927
0.578149378	0.1258686
0.569159059	0.12660719
0.560165975	0.12733057
0.551868603	0.12798479
0.543569848	0.12862517
0.535271093	0.12925588
0.526970954	0.12987552
0.512106501	0.13095851
0.497239281	0.13200692
0.482369295	0.13302075
0.467496542	0.13399723
0.452632089	0.13493499
0.437766252	0.13582573
0.422896266	0.13665975
0.40802213	0.13742739
0.393850622	0.13808714
0.379676349	0.13866252
0.365496542	0.1391397
0.35131397	0.13950207
0.337482711	0.13972891
0.323650069	0.13981051
0.309817427	0.13972476
0.295988935	0.13944675
0.288030429	0.13919225
0.280076072	0.1388603
0.272124481	0.13844952
0.26417704	0.13795297
0.25273444	0.13707746
0.24130982	0.136
0.229907331	0.13470678
0.218533887	0.13318119
0.209149378	0.13173444
0.199793914	0.13011342
0.190473029	0.1283112
0.181189488	0.12632089
0.172825726	0.1243527
0.164503458	0.12222268
0.156224066	0.11992393
0.147994467	0.11745505
0.139237898	0.11461687
0.130551867	0.11157261
0.121941909	0.10832089
0.113416321	0.10485477
0.105925311	0.10159613
0.098514523	0.09816044
0.091188105	0.0945408
0.08395574	0.09073306
0.074278008	0.08523651
0.064824343	0.07936238
0.055637621	0.07309682
0.046749654	0.0664177
0.043853389	0.0640899
0.040995851	0.06171231
0.038179806	0.05928354
0.035408022	0.05680498
0.029261411	0.05095159
0.023405256	0.04480775
0.017896266	0.03835961
0.012793914	0.03159059
0.011001383	0.02896957
0.009284924	0.02629737
0.007656985	0.02357123
0.006127248	0.02078838
0.004683264	0.01788935
0.003377593	0.01492531
0.002232365	0.01189212
0.001272476	0.00879668
0.000727524	0.00659059
0.00031397	0.00435546
6.22407E-05	0.00210097
0	-0.00016598
0.000497925	-0.00463347
0.00175242	-0.0089668
0.003683264	-0.01307331
0.006224066	-0.01681881
0.008846473	-0.01969156
0.011782849	-0.02224758
0.014944675	-0.02452282
0.018257261	-0.02656985
0.01942047	-0.02723375
0.020593361	-0.02787828
0.021771784	-0.02850484
0.022959889	-0.0291148
0.034459198	-0.0341397
0.04640249	-0.03805809
0.058683264	-0.04114246
0.071092669	-0.04363762
0.084918396	-0.046
0.098798064	-0.04802628
0.112662517	-0.04975242
0.126556017	-0.05123098
0.139846473	-0.05245505
0.153149378	-0.0535242
0.166474412	-0.05446473
0.179806362	-0.05529737
0.189141079	-0.05582988
0.198477178	-0.05632503
0.207813278	-0.05678838
0.217150761	-0.05721992
0.225793914	-0.05759613
0.234437068	-0.05795021
0.243082988	-0.05828492
0.251728907	-0.05860304
0.263138313	-0.05899862
0.274549101	-0.05937068
0.285959889	-0.05972199
0.297372061	-0.06005533
0.308091286	-0.06035546
0.318809129	-0.06064315
0.329529737	-0.06091563
0.340248963	-0.06117566
0.347856155	-0.06135131
0.355463347	-0.06151729
0.363070539	-0.06167635
0.370677732	-0.06182573
0.378630705	-0.06197095
0.386583679	-0.06210512
0.394536653	-0.06222822
0.402489627	-0.06233748
0.412863071	-0.0624592
0.423236515	-0.0625574
0.433609959	-0.06262794
0.443983402	-0.06266943
0.452627939	-0.0626805
0.461272476	-0.06267082
0.469917012	-0.062639
0.478561549	-0.06258645
0.488934993	-0.06249516
0.49930982	-0.06237344
0.509681881	-0.06222268
0.520055325	-0.06204703
0.530082988	-0.06185339
0.540112033	-0.06163624
0.550138313	-0.06140111
0.560165975	-0.06114799
0.570193638	-0.06087828
0.580222683	-0.06059474
0.590248963	-0.06029599
0.600276625	-0.05998617
0.609266943	-0.05969848
0.618257261	-0.05940111
0.62724758	-0.05909544
0.636237898	-0.05878285
0.645573997	-0.05844952
0.65491148	-0.0581065
0.66424758	-0.05775242
0.673582296	-0.05738589
0.681881051	-0.05704841
0.690179806	-0.05670124
0.698478562	-0.05634302
0.706777317	-0.0559751
0.714040111	-0.05564592
0.721302905	-0.05530844
0.728562932	-0.05496266
0.73582296	-0.05460581
0.742735823	-0.05425726
0.749650069	-0.05390318
0.756567082	-0.05354772
0.763485477	-0.05319502
0.770412172	-0.05284509
0.777337483	-0.05248686
0.784244813	-0.05210235
0.791147994	-0.05167358
